           1  -54.3011017       72.8945007               2   1.00000000      0.765000641      0.765184164      0.765110672      0.764375687      0.763819158      0.761798918      0.758396447      0.754533350      0.753987193      0.753531039      0.750172675      0.744219720      0.742741048      0.741786242      0.741086960      0.738561988      0.724699974      0.715533316      0.712217987      0.705612361      0.651499987    
           2  -54.2911987       72.8994980               2   1.00000000      0.633355975      0.634106100      0.633805692      0.630806804      0.628543139      0.620381117      0.606826067      0.591723323      0.589612246      0.587853849      0.575036764      0.552865326      0.547465324      0.544000745      0.541474462      0.532430410      0.484899998      0.455374062      0.445055693      0.425052553      0.286700010    
           3  -54.2952003       72.8956985               2   1.00000000      0.558932722      0.566516340      0.581577241      0.598315179      0.602600455      0.604813635      0.590978742      0.565789163      0.562117219      0.559022665      0.534997404      0.493224621      0.483126968      0.476672530      0.471998423      0.455426961      0.373035461      0.325930029      0.310267687      0.281067908      0.120367333    
           4  -54.2892990       72.8926010               2   1.00000000      0.615591347      0.617451668      0.619568765      0.619106352      0.617079258      0.606341660      0.584075272      0.557373524      0.553632259      0.550515115      0.527678788      0.488865346      0.479577124      0.473654330      0.469358355      0.454122186      0.377939761      0.333967835      0.319230378      0.291589350      0.134167254    
           5  -54.2983017       72.8948975               1   1.00000000      0.604500175      0.604644477      0.604586720      0.604008675      0.603570938      0.601981997      0.599305928      0.596267462      0.595837831      0.595479071      0.592837572      0.588155031      0.586991966      0.586240947      0.585690796      0.583704650      0.572799981      0.565588415      0.562980175      0.557782948      0.515200078    
           6  -54.2981987       72.8926010               2   1.00000000      0.750575840      0.750648797      0.750619531      0.750327468      0.750106037      0.749301732      0.747944236      0.746398568      0.746179640      0.745996714      0.744648159      0.742248774      0.741650999      0.741264582      0.740981460      0.739957750      0.734300017      0.730523288      0.729150236      0.726403117      0.703299999    
           7  -54.2896996       72.8983994               2   1.00000000      0.802811444      0.802958071      0.802899361      0.802312016      0.801867127      0.800251663      0.797528505      0.794433236      0.793995321      0.793629467      0.790934741      0.786150813      0.784961224      0.784192622      0.783629715      0.781595767      0.770399988      0.762968481      0.760275126      0.754899740      0.710399985    
           8  -54.3000984       72.8929977               1   1.00000000      0.556546926      0.556861162      0.556735337      0.555477738      0.554526389      0.551081359      0.545307279      0.538793743      0.537876368      0.537110925      0.531495154      0.521623969      0.519188523      0.517619371      0.516471863      0.512340724      0.490000010      0.475540340      0.470371932      0.460170805      0.381399989    
           9  -54.2882004       72.8929977               1   1.00000000      0.502134442      0.502659261      0.502449095      0.500350595      0.498765826      0.493046165      0.483527601      0.472892791      0.471403688      0.470162868      0.461105376      0.445380956      0.441539973      0.439073354      0.437273651      0.430822253      0.396700025      0.375306517      0.367792189      0.353166014      0.249499992    
          10  -54.2975998       72.8962021               1   1.00000000      0.472701460      0.472929835      0.472838402      0.471924365      0.471232682      0.468726575      0.464520901      0.459769070      0.459099144      0.458540052      0.454434633      0.447202981      0.445415795      0.444263577      0.443420798      0.440384090      0.423900008      0.413173229      0.409327745      0.401719809      0.342099994    
          11  -54.2826996       72.8939972               2   1.00000000      0.666388392      0.667056620      0.666788995      0.664116383      0.662097812      0.654810071      0.642674267      0.629103839      0.627202749      0.625618458      0.614048362      0.593940020      0.589023829      0.585865855      0.583561182      0.575296819      0.531499982      0.503963947      0.494277179      0.475399405      0.340600014    
          12  -54.2935982       72.8938980               1   1.00000000      0.577112496      0.577720284      0.577476859      0.575046301      0.573210776      0.566586614      0.555564106      0.543250978      0.541527033      0.540090621      0.529605806      0.511407495      0.506963015      0.504108906      0.502026558      0.494562715      0.455099970      0.430371553      0.421688437      0.404791206      0.285200030    
          13  -54.2840996       72.8975983               2   1.00000000      0.749810517      0.749890804      0.749858618      0.749536812      0.749292910      0.748406947      0.746911764      0.745209813      0.744968712      0.744767368      0.743282676      0.740641952      0.739984214      0.739559054      0.739247561      0.738121331      0.731899917      0.727749705      0.726241410      0.723224640      0.697899997    
          14  -54.3018990       72.8923035               2   1.00000000       1.06893945       1.06907368       1.06901991       1.06848264       1.06807554       1.06659675       1.06410193       1.06126285       1.06086087       1.06052506       1.05804992       1.05364907       1.05255342       1.05184531       1.05132651       1.04945099       1.03910005       1.03220332       1.02969849       1.02469134      0.982800007    
          15  -27.2031994       72.3944016               2   1.00000000      0.815729618      0.816836536      0.816393256      0.811969340      0.808632076      0.796613693      0.776705086      0.754599690      0.751516163      0.748949111      0.730271399      0.698105693      0.690299571      0.685297132      0.681652546      0.668624938      0.600699961      0.558985174      0.544498563      0.516554832      0.328999966    
          16  -27.2369995       72.3971024               2   1.00000000      0.722456276      0.726739287      0.735763073      0.747299433      0.751107693      0.757387459      0.757478416      0.748406231      0.746972620      0.745715976      0.732739449      0.706036150      0.698837996      0.694079399      0.690616071      0.678036153      0.609525621      0.565318286      0.549963474      0.520314991      0.320658177    
          17  -27.2238998       72.3957977               2   1.00000000      0.657831490      0.663786054      0.676320255      0.692156434      0.697414279      0.706575334      0.708906353      0.700927734      0.699638903      0.698496282      0.686204851      0.661004722      0.654251099      0.649796844      0.646559954      0.634832799      0.571473897      0.530896783      0.516811252      0.489613593      0.306090325    
          18  -27.2315998       72.3937988               2   1.00000000      0.617926598      0.618921578      0.618523002      0.614548326      0.611552536      0.600783408      0.583010614      0.563376188      0.560645878      0.558374345      0.541891158      0.513689518      0.506881416      0.502526164      0.499356806      0.488053650      0.429800004      0.394620836      0.382516205      0.359337598      0.210399970    
