          19  -27.2446003       72.3966980               1   1.00000000      0.500682473       13.0696592       8.01091957      0.504107833       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.762053072      0.975435793      0.570690632      0.761152744      0.975219190      0.569166899       4.55716274E-41  0.559606194      0.282375038               0           2           0   49.5447006       23.6156006       60.5195923      0.586099982      0.165500000      -586.386536       331.543304       0.00000000       9.63334942       5.45959711    
          20  -27.2070999       72.3940964               2   1.00000000       1.51892793       4.30813694       24.3028469      0.539112449       13.2508259       1.67923892       2.28048023E-02   22.2370548       8.95225430       6.78758603E-03   3.37820919E-03  0.655033052      0.916333199      0.405384213      0.650016844      0.913748741      0.398044705       4.55716274E-41  0.665210724      0.201049209               1           1           0   51.6165009       52.1100006       230.734589      0.648100019      0.130300000      -293.682556       312.864807       0.00000000       9.64912415       4.19077778    
          21  -27.2311001       72.3960037               2   1.00000000      0.536944449       12.1870136       8.59111118      0.514847517       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.753498673      0.964040458      0.552344859      0.752482951      0.963782847      0.550604820       4.55716274E-41  0.568299532      0.275266647               1           2           0   49.3949013       18.9797001       235.132202      0.590699971      0.162599996      -325.199768       331.543304       0.00000000       8.70290470       1.61049807    
          22  -27.2278004       72.3911972               1   1.00000000      0.174719542       37.4528770       2.79551268      0.478745997       2.04735208       1.48963034       3.55029898E-03   23.9779320       9.02030849       6.32103672E-03   3.40388995E-03  0.807540298      0.985470653      0.648970068      0.806633592      0.985286117      0.647385955       4.55716274E-41  0.417751193      0.410684735               1           2           0   49.8969002       32.7630997       233.380493      0.604600012      0.248300001      -265.785278       331.543304       0.00000000       9.40430260       3.26685715    
          24  -27.2164001       72.3927002               2   1.00000000      0.735809207       8.89326954       11.7729473      0.582633436       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.694475055      0.895957768      0.501976371      0.690759957      0.893860936      0.496715218       4.55716274E-41  0.501634002      0.331882477               0           2           0   50.6626015       44.1910019       231.736908      0.643299997      0.213499993       36.4456291       345.552185       848.130676       11.0135393       6.40893126    
          25  -27.2402000       72.3961029               2   1.00000000      0.523721755       12.4947062       8.37954807      0.629145145       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.752323329      0.941254020      0.571816921      0.751820147      0.941060185      0.571018279       4.55716274E-41  0.437478125      0.391325533               1           2           0   49.0315018       8.91289997       58.2560043      0.615599990      0.240899995      -14.6250114       340.882568       0.00000000       9.89597607       2.78912401    
          26  -27.1998005       72.3929977               2   1.00000000       9.50613618E-02   68.8371124       1.52098179      0.556081533       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.800633669      0.887585640      0.717558861      0.795361936      0.884117305      0.710564077       4.55716274E-41  0.247720361      0.602923274               0           2           0   51.6724014       53.2733002       230.266403      0.656799972      0.395999998       124.278107       350.221802       181.804901       12.5669069       7.70041895    
          27  -27.2408009       72.3967972               1   1.00000000      0.177381635       36.8907928       2.83810616      0.407959461       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.806351781      0.985228658      0.646893859      0.806090355      0.985175312      0.646437347       4.55716274E-41  0.500290811      0.333074838               0           2           0   49.0553017       6.00169992       236.438904      0.515799999      0.171800002      -204.146729       345.552185       0.00000000       9.48741341       3.30033517    
          28  -27.2198009       72.3939972               2   1.00000000      0.586793363       11.1517096       9.38869381      0.632471859       73.2465439       2.39087248      0.127375215       16.2371788       9.04579639       9.21824761E-03   3.41350818E-03  0.713829041      0.892184675      0.543426275      0.712625861      0.891484737      0.541742206       4.55716274E-41  0.441757202      0.387196124               1           2           0   49.3559990       21.0457993       234.619507      0.616999984      0.238900006      -8.24747276       340.882568       0.00000000       11.6590300       6.55705738    
          29  -49.9356003       67.0959015               2   1.00000000      0.534129441       12.2512436       8.54607105      0.565267861       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.698125780      0.877716899      0.526542604      0.702011466      0.880115688      0.531848848       4.55716274E-41  0.475120544      0.355821401               0           2           0   46.6432991       43.0177994       228.604889      0.626999974      0.223100007       176.986252       382.909180       116.349678       12.2163630       8.09543324    
          30  -49.9236984       67.0970993               2   1.00000000       1.69644499       3.85733104       27.1431198      0.632311225       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.603936315      0.833184719      0.384910047      0.605269432      0.834218502      0.386529148       4.55716274E-41  0.592748582      0.255690992               0           2           0   48.0578995       54.6724014       226.553299      0.680899978      0.174099997       167.772568       382.909180       128.231110       12.5128784       8.61544895    
          31  -49.9515991       67.0987015               2   1.00000000       1.03477108       6.32386255       16.5563374      0.534981787       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.697423577      0.934022665      0.471374333      0.704199851      0.936830878      0.481941700       4.55716274E-41  0.690712154      0.182933435               1           1           0   44.1607018       9.77880001       415.452393      0.554300010      0.101400003      -58.7157211       378.239563       0.00000000       9.15639114       3.40235043    
          32  -49.9431000       67.0939026               2   1.00000000      0.934352636       7.00351143       14.9496422      0.586874902       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.685733736      0.912513018      0.469066441      0.691071093      0.915212154      0.476924419       4.55716274E-41  0.604190350      0.246734858               1           2           0   45.4547997       29.8209991       230.264984      0.635500014      0.156800002      -33.9917412       382.909180       0.00000000       9.98766422       5.30531216    
          34  -49.9534988       67.0979004               2   1.00000000      0.666881144       9.81246758       10.6700983      0.582377493       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.722461283      0.927302301      0.526754141      0.729684353      0.930483818      0.537838399       4.55716274E-41  0.548936188      0.291208774               1           2           0   44.0059013       6.93739986       414.769104      0.582400024      0.169599995       42.7789574       326.873688       664.099243       9.74401569       4.09916306    
          35  -49.9463005       67.0986023               2   1.00000000      0.641054511       10.2077894       10.2568722      0.602261126       4.93264771       4.18407440       1.11188488E-02   4.85777664       11.7254295       2.51723863E-02   4.42469027E-03  0.716143489      0.918116271      0.523176730      0.722801983      0.921297014      0.533157825       4.55716274E-41  0.527475297      0.309350193               1           2           0   44.5611992       13.5901003       232.132599      0.617100000      0.190899998      -59.4455414       308.195190       0.00000000       10.1335964       4.70980024    
          36  -49.9444008       67.0954971               2   1.00000000       1.00253999       6.52717113       16.0406399      0.622726917       27.1649551       2.86107516       4.91414368E-02   12.7354603       9.40996170       1.16584366E-02   3.55092902E-03  0.667384088      0.884615004      0.459839493      0.673112869      0.888095379      0.467716366       4.55716274E-41  0.567847848      0.275633961               1           2           0   45.4838982       32.2374001       229.626190      0.634899974      0.174999997      -100.983208       303.525574       0.00000000       10.7761030       6.15275574    
          37  -49.9304008       67.0939026               2   1.00000000       1.26103890       5.18917370       20.1766224      0.605824053       70.5734482       1.48144853      0.122432716       24.0543995       9.02412605       6.30224962E-03   3.40533047E-03  0.643222451      0.873201311      0.423498362      0.646852016      0.875564992      0.428337306       4.55716274E-41  0.592804134      0.255647123               1           2           0   46.7452011       46.7258987       227.369812      0.655200005      0.167500004      -154.193771       308.195190       0.00000000       11.0283327       6.76537752    
          38  -49.9467010       67.0989990               2   1.00000000      0.848197997       7.71488476       13.5711679      0.545558393       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.715091348      0.938697278      0.501456022      0.722444952      0.941551685      0.513108075       4.55716274E-41  0.614616930      0.238683864               1           2           0   43.7042999       22.8929996       416.816803      0.550100029      0.131300002      -53.5764122       308.195190       0.00000000       8.91495609       2.72226715    
          39  -49.9528008       67.0975037               2   1.00000000      0.660860538       9.90186214       10.5737686      0.529882133       2.51806712       4.46296883       6.03001751E-03   3.56904984       12.4566221       3.00278421E-02   4.70061228E-03  0.721064985      0.928397059      0.522977769      0.728314996      0.931554794      0.534137607       4.55716274E-41  0.598237932      0.251378179               1           2           0   43.9716988       4.06479979       414.141785      0.544200003      0.136800006      -45.1725159       340.882568       0.00000000       9.77611828       4.37195826    
          40  -68.2455978       76.3992004               2   1.00000000      0.709214628       9.22675514       11.3474340      0.802380681       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.693902850      0.865353048      0.530097485      0.682139397      0.857499719      0.514598250       4.55716274E-41  0.340125889      0.492397070               0           0           0   54.1414986       42.0573997       235.024704      0.808899999      0.398299992       349.884949       368.900269       5.43473482       12.2748079       7.70952129    
          41  -68.2659988       76.4022980               2   1.00000000      0.937100232       6.98297739       14.9936037      0.856210351       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.689967930      0.873266578      0.514842629      0.680077374      0.866737962      0.501739860       4.55716274E-41  0.372843117      0.456830710               0           0           0   53.4920006       2.84330010      -120.394775      0.759800017      0.347099990       407.857086       364.230652       10.6965008       11.8794775       6.55193758    
          42  -68.2520981       76.4001007               1   1.00000000      0.725575030       9.01870823       11.6092005      0.767121255       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.748931289      0.972199202      0.548589706      0.741343617      0.970244348      0.535915852       4.55716274E-41  0.390606552      0.438221306               0           0           0   54.7060013       49.6344986       233.905212      0.883800030      0.387300014       99.5328598       322.204041       223.716248       10.8927231       5.76715755    
          43  -68.2547989       76.4020996               2   1.00000000      0.781306326       8.37539577       12.5009012      0.753513455       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.710288584      0.898167253      0.530787408      0.701371312      0.893077910      0.518212914       4.55716274E-41  0.420410573      0.408043593               0           2           0   53.3082008       13.7318001      -121.672913      0.733500004      0.299299985       287.570343       322.204041       12.0435562       11.2587147       6.08241177    
          44  -68.2701035       76.4026031               2   1.00000000      0.745448887       8.77826691       11.9271822      0.714605153       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.724761128      0.908296287      0.549409628      0.713132620      0.902026534      0.532661438       4.55716274E-41  0.399250627      0.429336488               0           2           0   54.7831993       22.4251003       62.6568069      0.672200024      0.288599998       322.069672       317.534424       1.40815735       11.0107651       5.65612030    
          45  -68.2670975       76.4000015               2   1.00000000      0.896590948       7.29847813       14.3454552      0.647069871       8.06281853       2.85087037       1.45694371E-02   12.8075504       9.39950371       1.15962038E-02   3.54698254E-03  0.712053776      0.925756752      0.507879734      0.703791559      0.921958089      0.495353013       4.55716274E-41  0.517816842      0.317682028               1           2           0   53.3311005       24.5321999       237.063507      0.672999978      0.213799998      -61.8107872       303.525574       0.00000000       9.46030140       3.97703671    
          46  -68.2640991       76.4022980               1   1.00000000      0.641581178       10.1994104       10.2652988      0.545159817       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.754649878      0.973631322      0.558193326      0.748124957      0.971994460      0.547239125       4.55716274E-41  0.547817051      0.292142361               0           2           0   54.0690002       14.9659996       61.5864944      0.595600009      0.173999995      -259.164856       308.195190       0.00000000       8.64960957       1.12510836    
          47  -68.2593994       76.3998032               1   1.00000000      0.441409379       14.8246727       7.06255007      0.490587890       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.772720575      0.977943838      0.588822424      0.767436028      0.976714492      0.579822004       4.55716274E-41  0.539881825      0.298800945               0           2           0   53.5609016       34.5094986       235.804199      0.625500023      0.186900005      -155.346741       359.561035       0.00000000       9.55131531       4.37274218    
          49  -68.2466965       76.4000015               1   1.00000000      0.416110724       15.7259817       6.65777159      0.579304039       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.775979280      0.978689551      0.594389915      0.770300150      0.977383912      0.584695697       4.55716274E-41  0.447994441      0.381220788               0           2           0   53.9930000       43.2293015       234.608902      0.727400005      0.277300000      -230.579269       350.221802       0.00000000       9.30275631       3.63474727    
          55  -68.2531967       76.3996964               1   1.00000000      0.406653434       16.0917110       6.50645494      0.439094365       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.776449800      0.978796482      0.595194936      0.771402121      0.977639496      0.586573601       4.55716274E-41  0.605863214      0.245436087               0           2           0   53.4659996       35.8256989       235.383301      0.640900016      0.157299995      -526.685852       345.552185       0.00000000       10.7085333       7.21770620    
          62  -46.9943008       66.9982986               2   1.00000000      0.949086845       6.89478493       15.1853895      0.986480057       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.673542798      0.873622060      0.482384980      0.678562939      0.876787066      0.489177495       4.55716274E-41  0.370284915      0.459550470               0           0           0   45.9980011       36.4015999       229.524704       1.00989997      0.464100003       304.746124       368.900269       21.0516682       11.2398224       6.32937098    
          63  -46.9768982       66.9981995               2   1.00000000       1.04482508       6.26301003       16.7172012      0.975410461       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.655980825      0.855101347      0.465739012      0.658803880      0.857018948      0.469427079       4.55716274E-41  0.354038894      0.477062434               0           0           0   47.2844009       49.8712997       227.322800       1.01580000      0.484600008       302.400848       373.569946       23.5346889       12.1531601       6.98486042    
          64  -47.0362015       67.0058975               2   1.00000000      0.851154029       7.68809080       13.6184645       1.06645393       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.709693432      0.915936112      0.512647033      0.717205167      0.919592798      0.523841918       4.55716274E-41  0.346232951      0.485626966               0           0           0   43.9522018       18.5963001       416.614319       1.04709995      0.508499980       256.774445       368.900269       43.6670494       10.6123819       4.03470612    
          65  -47.0248985       67.0027008               1   1.00000000       8.39414075E-02   77.9561539       1.34306252       1.00813830       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.827087045      0.989318252      0.683339655      0.829507351      0.989778161      0.687623978       4.55716274E-41  0.163414732      0.719077408               0           0           1   44.2498016       1.11189997       233.965210       1.08819997      0.782500029       81.4290619       368.900269       353.032684       9.73063469       3.30772114    
          66  -47.0084000       67.0009995               1   1.00000000      0.218148932       29.9967079       3.49038291      0.915683687       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.795365274      0.982944310      0.627777100      0.798348069      0.983573079      0.632953465       4.55716274E-41  0.255396098      0.593122721               0           0           0   44.9277000       21.4465008       231.297516       1.00619996      0.596800029       150.153961       368.900269       145.681351       10.9157562       4.35277605    
          67  -46.9920998       66.9963989               1   1.00000000      0.512621522       12.7652655       8.20194435      0.934449375       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.757077217      0.974228978      0.562282920      0.759952188      0.974929214      0.567136884       4.55716274E-41  0.309415877      0.527398646               0           0           0   45.9651985       38.5906982       228.874298      0.996399999      0.525500000       139.978638       317.534424       126.844910       10.8042383       4.86844778    
          68  -46.9793015       66.9990997               1   1.00000000      0.851045251       7.68907356       13.6167240       1.01651883       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.730591774      0.967359483      0.518094897      0.732252300      0.967814326      0.520836353       4.55716274E-41  0.310675442      0.525930762               0           0           0   47.3353004       51.4718018       226.719513       1.06630003      0.560800016       186.954880       317.534424       69.8454819       11.4470243       5.61755180    
          69  -47.0360985       67.0056000               1   1.00000000      0.467884809       13.9858141       7.48615694      0.820538700       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.759642303      0.974854112      0.566613138      0.764559746      0.976034641      0.574938297       4.55716274E-41  0.392231524      0.436542660               0           0           0   43.7673988       15.9780998       415.944519      0.913999975      0.398999989       29.9293995       317.534424       960.944824       10.1008062       3.58899260    
          70  -47.0194016       67.0034027               1   1.00000000      0.755465209       8.66188049       12.0874434      0.892889142       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.733927906      0.968269706      0.523606777      0.739074051      0.969646931      0.532140374       4.55716274E-41  0.438879818      0.389970124               0           0           0   44.1589012       4.06610012       233.286102      0.971099973      0.378699988       72.9022827       303.525574       316.345764       9.98522186       3.32937717    
          71  -47.0074997       66.9982986               1   1.00000000       1.14446115       5.71775579       18.3113785      0.948946953       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.709852278      0.961364388      0.484202057      0.714537621      0.962772846      0.491801292       4.55716274E-41  0.458614916      0.371163815               0           0           0   44.9295006       24.1483994       230.641998       1.00360000      0.372500002       140.949936       303.525574       115.342819       10.1798687       4.48233700    
          72  -46.9929008       66.9984970               1   1.00000000       1.13597751       5.76045704       18.1756401      0.913178742       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.711659670      0.961911678      0.487129331      0.714994788      0.962908506      0.492544562       4.55716274E-41  0.440521926      0.388385653               0           0           0   46.0542984       40.6847992       228.251007      0.993600011      0.385899991       140.106598       298.855927       113.306107       10.7296190       5.19041204    
          73  -46.9648018       66.9987030               1   1.00000000       1.10240185       5.93590260       17.6384296      0.849054396       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.715294719      0.962997317      0.493032485      0.716832042      0.963450551      0.495535165       4.55716274E-41  0.433446556      0.395238578               0           0           0   47.5031013       52.9986992       226.149384      0.970300019      0.383500010       168.747879       336.212921       99.2397919       11.5651970       6.40751553    
          74  -47.0297012       67.0034027               1   1.00000000       1.13608348       5.75991964       18.1773357      0.992937326       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.708887935      0.961070240      0.482642233      0.714989066      0.962906778      0.492535233       4.55716274E-41  0.443650872      0.385376483               0           0           0   43.7032013       13.2976999       415.292480       1.01069999      0.389499992       159.717728       340.882568       113.428139       10.1513710       3.36100602    
          75  -46.8112984       61.1745987               2   1.00000000       1.09907341       5.95387888       17.5851746      0.950890660       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.657918096      0.870866418      0.454465121      0.671501100      0.879564941      0.472714633       4.55716274E-41  0.427407593      0.401141495               0           0           0   40.7713013       26.7313995       226.042389      0.928600013      0.372500002       256.941437       392.248413       52.6606293       11.0280743       5.94915390    
          78  -46.8182983       61.1777992               2   1.00000000      0.963712037       6.79015017       15.4193926      0.923790932       19.1724815       2.08356285       3.29427384E-02   18.7247086       8.93779564       8.01633857E-03   3.37275304E-03  0.687303603      0.907360256      0.477059096      0.701453865      0.914637327      0.497776270       4.55716274E-41  0.444037020      0.385006040               1           0           0   39.4215012       5.43879986       228.694504      0.905700028      0.348699987       67.0612717       350.221802       422.241516       10.4671993       4.11967182    
          79  -46.8125000       61.1752014               2   1.00000000       1.15304005       5.67521477       18.4486408      0.913780272       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.656498015      0.875720680      0.447050333      0.669836640      0.884085000      0.465141505       4.55716274E-41  0.448692173      0.380555570               0           0           0   40.8106995       29.9053993       225.197205      0.899999976      0.342500001       169.737473       336.212921       98.0781937       10.8438835       5.45046473    
          80  -46.7980003       61.1749992               2   1.00000000       1.31158864       4.98917818       20.9854183      0.880760491       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.628168881      0.842262208      0.423621982      0.639601886      0.850532115      0.438076943       4.55716274E-41  0.429225236      0.399359554               0           0           0   42.6264992       48.0289993       222.181793      0.874400020      0.349200010       212.546555       317.534424       49.3952370       11.7353287       6.74329758    
          81  -46.8221016       61.1781006               2   1.00000000       1.09428644       5.97992420       17.5085831      0.954136074       12.0193119       2.74851274       2.14909017E-02   13.5402279       9.30088043       1.09967394E-02   3.50976619E-03  0.680054486      0.902615190      0.467417747      0.695544183      0.910901964      0.489789188       4.55716274E-41  0.430887789      0.397733629               1           0           0   38.4546013       16.5580006       411.599091      0.891300023      0.354499996       127.263252       322.204041       153.179169       10.3330927       3.84464407    
          82  -46.8146019       61.1799011               2   1.00000000       1.23104703       5.31559658       19.6967525      0.961449981       49.4645233       1.74565113       8.49902481E-02   21.6414528       8.93766975       6.96613267E-03   3.37270554E-03  0.657896519      0.879647255      0.446033657      0.672948062      0.888930142      0.466596544       4.55716274E-41  0.457936317      0.371801972               1           0           0   39.4777985       9.16619968       227.819214      0.902899981      0.335700005       69.7518692       317.534424       355.234283       10.5786753       5.01536560    
          83  -46.8149986       61.1753006               2   1.00000000       1.07832599       6.06843376       17.2532158      0.904813111       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.653193355      0.864128172      0.451664031      0.666747808      0.873062313      0.469632864       4.55716274E-41  0.427414745      0.401134431               0           0           0   40.9730988       32.9085007       224.403809      0.881500006      0.353599995       208.498260       331.543304       59.0149002       11.2505302       5.98427534    
          84  -46.8064995       61.1753998               2   1.00000000       1.19402385       5.48041821       19.1043816      0.871516883       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.627335608      0.831864655      0.431926370      0.638647020      0.840284228      0.446000755       4.55716274E-41  0.406521916      0.421947271               0           0           0   42.8838997       50.0970001       221.476105      0.864799976      0.364899993       254.567352       345.552185       35.7409668       12.2026920       7.31955957    
          85  -24.0631008       79.9125977               2   1.00000000       7.63260648E-02   85.7341385       1.22121704      0.589605987       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.793653846      0.839750886      0.749612272      0.773801684      0.822931528      0.726862490       4.55716274E-41  0.172280505      0.706076324               0           2           0   57.9010010       51.5121002       235.744904      0.636900008      0.449699998       373.575104       410.926910       9.99847317       14.2313700       9.80411434    
          86  -24.0856991       79.9100037               2   1.00000000       1.30767596       5.00410652       20.9228153      0.907916844       282.391174       1.24917972      0.497432202       26.2716961       9.16287518       5.81042562E-03   3.45768873E-03  0.647087097      0.824660540      0.477431536      0.627084374      0.808609247      0.453653574       4.55716274E-41  0.342722982      0.489510477               1           0           0   56.8992004       28.0650005      -121.289612      0.757900000      0.370999992       107.671860       401.587677       272.973694       12.3244085       7.75340652    
          87  -24.0690002       79.9095001               2   1.00000000       1.33814657       4.89015913       21.4103451      0.914180517       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.631001294      0.799087822      0.470409751      0.609953761      0.781049788      0.446486831       4.55716274E-41  0.320007026      0.515143454               2           2           0   56.8880997       34.9241982       237.837006      0.749499977      0.386099994       481.605865       373.569946       22.4324341       13.1481037       8.51753521    
          88  -24.0632992       79.9151001               2   1.00000000      0.900773287       7.26459122       14.4123726      0.761027038       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.707783163      0.894961655      0.528950870      0.689577341      0.884139419      0.503690720       4.55716274E-41  0.401754230      0.426783651               2           2           0   57.4252014       8.21109962      -119.066284      0.695200026      0.296700001       313.800323       368.900269       17.5589199       11.1289034       6.15220261    
          89  -24.0722008       79.9091034               2   1.00000000       8.73130336E-02   74.9458466       1.39700854      0.751755834       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      0.814660311      0.877871215      0.754267931      0.798920333      0.866111338      0.734725416       4.55716274E-41  0.114806384      0.794033527               0           2           0   57.0271988       41.3103981       236.978500      0.734099984      0.582899988       272.773407       312.864807       14.6976938       11.8894176       6.81880283    
