           2  -54.2911987       72.8994980               2   1.00000000      0.633355975      0.634106100      0.633805692      0.630806804      0.628543139      0.620381117      0.606826067      0.591723323      0.589612246      0.587853849      0.575036764      0.552865326      0.547465324      0.544000745      0.541474462      0.532430410      0.484899998      0.455374062      0.445055693      0.425052553      0.286700010    
           3  -54.2952003       72.8956985               2   1.00000000      0.558932722      0.566516340      0.581577241      0.598315179      0.602600455      0.604813635      0.590978742      0.565789163      0.562117219      0.559022665      0.534997404      0.493224621      0.483126968      0.476672530      0.471998423      0.455426961      0.373035461      0.325930029      0.310267687      0.281067908      0.120367333    
           4  -54.2892990       72.8926010               2   1.00000000      0.615591347      0.617451668      0.619568765      0.619106352      0.617079258      0.606341660      0.584075272      0.557373524      0.553632259      0.550515115      0.527678788      0.488865346      0.479577124      0.473654330      0.469358355      0.454122186      0.377939761      0.333967835      0.319230378      0.291589350      0.134167254    
           8  -54.3000984       72.8929977               1   1.00000000      0.556546926      0.556861162      0.556735337      0.555477738      0.554526389      0.551081359      0.545307279      0.538793743      0.537876368      0.537110925      0.531495154      0.521623969      0.519188523      0.517619371      0.516471863      0.512340724      0.490000010      0.475540340      0.470371932      0.460170805      0.381399989    
           9  -54.2882004       72.8929977               1   1.00000000      0.502134442      0.502659261      0.502449095      0.500350595      0.498765826      0.493046165      0.483527601      0.472892791      0.471403688      0.470162868      0.461105376      0.445380956      0.441539973      0.439073354      0.437273651      0.430822253      0.396700025      0.375306517      0.367792189      0.353166014      0.249499992    
          12  -54.2935982       72.8938980               1   1.00000000      0.577112496      0.577720284      0.577476859      0.575046301      0.573210776      0.566586614      0.555564106      0.543250978      0.541527033      0.540090621      0.529605806      0.511407495      0.506963015      0.504108906      0.502026558      0.494562715      0.455099970      0.430371553      0.421688437      0.404791206      0.285200030    
          15  -27.2031994       72.3944016               2   1.00000000      0.815729618      0.816836536      0.816393256      0.811969340      0.808632076      0.796613693      0.776705086      0.754599690      0.751516163      0.748949111      0.730271399      0.698105693      0.690299571      0.685297132      0.681652546      0.668624938      0.600699961      0.558985174      0.544498563      0.516554832      0.328999966    
          16  -27.2369995       72.3971024               2   1.00000000      0.722456276      0.726739287      0.735763073      0.747299433      0.751107693      0.757387459      0.757478416      0.748406231      0.746972620      0.745715976      0.732739449      0.706036150      0.698837996      0.694079399      0.690616071      0.678036153      0.609525621      0.565318286      0.549963474      0.520314991      0.320658177    
          17  -27.2238998       72.3957977               2   1.00000000      0.657831490      0.663786054      0.676320255      0.692156434      0.697414279      0.706575334      0.708906353      0.700927734      0.699638903      0.698496282      0.686204851      0.661004722      0.654251099      0.649796844      0.646559954      0.634832799      0.571473897      0.530896783      0.516811252      0.489613593      0.306090325    
          18  -27.2315998       72.3937988               2   1.00000000      0.617926598      0.618921578      0.618523002      0.614548326      0.611552536      0.600783408      0.583010614      0.563376188      0.560645878      0.558374345      0.541891158      0.513689518      0.506881416      0.502526164      0.499356806      0.488053650      0.429800004      0.394620836      0.382516205      0.359337598      0.210399970    
          19  -27.2446003       72.3966980               1   1.00000000      0.489360303      0.490153253      0.489835650      0.486668169      0.484280914      0.475699842      0.461540282      0.445900768      0.443726152      0.441917121      0.428790987      0.406338930      0.400920033      0.397453696      0.394931227      0.385936320      0.339599997      0.311636448      0.302018195      0.283605993      0.165500015    
          20  -27.2070999       72.3940964               2   1.00000000      0.489903241      0.491311491      0.493362814      0.494355291      0.493662536      0.488148302      0.474395692      0.456370384      0.453795552      0.451641113      0.435528785      0.407576472      0.400800109      0.396462440      0.393311501      0.382095397      0.325117528      0.291507423      0.280126095      0.258605242      0.130226389    
          21  -27.2311001       72.3960037               2   1.00000000      0.499269694      0.500106812      0.499771565      0.496427715      0.493908167      0.484854698      0.469928265      0.453460157      0.451171964      0.449268669      0.435467035      0.411893845      0.406211019      0.402577251      0.399933755      0.390511602      0.342099965      0.312993288      0.303002417      0.283908069      0.162599981    
          22  -27.2278004       72.3911972               1   1.00000000      0.467927307      0.468368322      0.468451083      0.467253089      0.466158718      0.461792856      0.454000413      0.445034474      0.443771333      0.442717582      0.434981823      0.421472400      0.418160200      0.416030675      0.414476246      0.408897817      0.379244179      0.360524267      0.353926778      0.341050625      0.248289853    
          24  -27.2164001       72.3927002               2   1.00000000      0.567247987      0.568076372      0.567744613      0.564434528      0.561938465      0.552955747      0.538098633      0.521636128      0.519342601      0.517433882      0.503560543      0.479732454      0.473962218      0.470267087      0.467576176      0.457966566      0.408099979      0.377684653      0.367161810      0.346924692      0.213499948    
          25  -27.2402000       72.3961029               2   1.00000000      0.613249421      0.614105761      0.613762796      0.610340595      0.607759416      0.598466218      0.583080947      0.566011548      0.563631594      0.561650515      0.547242403      0.522454619      0.516443968      0.512593150      0.509788156      0.499764979      0.447600007      0.415647477      0.404567063      0.383217990      0.240899980    
          26  -27.1998005       72.3929977               2   1.00000000      0.551071644      0.551343620      0.551234722      0.550145805      0.549321830      0.546336532      0.541327536      0.535669267      0.534871578      0.534205973      0.529318690      0.520712256      0.518585682      0.517214954      0.516212165      0.512599766      0.493000001      0.480254799      0.475687474      0.466654032      0.395999968    
          27  -27.2408009       72.3967972               1   1.00000000      0.398661971      0.399163395      0.398962528      0.396957994      0.395445257      0.389993727      0.380949855      0.370888263      0.369483054      0.368312925      0.359789997      0.345074683      0.341496140      0.339201361      0.337528616      0.331544220      0.300199986      0.280823588      0.274070323      0.261006236      0.171799988    
          28  -27.2198009       72.3939972               2   1.00000000      0.518317342      0.522089183      0.530030668      0.540108681      0.543440342      0.549078226      0.549834192      0.543375552      0.542346299      0.541440368      0.531998813      0.512697756      0.507525206      0.504112661      0.501630962      0.492632419      0.443872750      0.412548214      0.401664764      0.380639106      0.238391399    
